Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0090307~mitotic spindle assembly	5	2.0080321285140563	0.001431909426967993	ENSG00000204899, ENSG00000117650, ENSG00000138160, ENSG00000088325, ENSG00000183765	231	36	16792	10.096200096200096	0.8019463282419543	0.05219540814431716	0.05090207059737833
UP_SEQ_FEATURE	short sequence motif:KEN box	3	1.2048192771084338	0.0014612817402956096	ENSG00000137804, ENSG00000111665, ENSG00000129810	247	5	20063	48.73603238866397	0.6621198515124198	0.15510461900566255	0.1542696008683508
BIOCARTA	h_g2Pathway:Cell Cycle: G2/M Checkpoint	5	2.0080321285140563	0.0014822789104141439	ENSG00000166851, ENSG00000134057, ENSG00000170312, ENSG00000183765, ENSG00000158402	35	25	1625	9.285714285714285	0.11189942814386977	0.04319715519624601	0.042117226316339865
GOTERM_BP_DIRECT	GO:0051726~regulation of cell cycle	8	3.2128514056224895	0.0016018755278303827	ENSG00000166851, ENSG00000150093, ENSG00000152503, ENSG00000134057, ENSG00000117724, ENSG00000158402, ENSG00000157456, ENSG00000109971	231	124	16792	4.68984778662198	0.8366027112663426	0.05656622957651039	0.05516458848965881
BIOCARTA	h_srcRPTPPathway:Activation of Src by Protein-tyrosine phosphatase alpha	4	1.6064257028112447	0.0016198933198592255	ENSG00000215305, ENSG00000134057, ENSG00000170312, ENSG00000158402	35	12	1625	15.476190476190476	0.12163806290547596	0.04319715519624601	0.042117226316339865
UP_KEYWORDS	Primary microcephaly	4	1.6064257028112447	0.0016545423795904153	ENSG00000066279, ENSG00000138778, ENSG00000137812, ENSG00000123473	247	20	20581	16.664777327935223	0.36368665267023814	0.02053136680128106	0.018876824421690645
GOTERM_BP_DIRECT	GO:0018105~peptidyl-serine phosphorylation	8	3.2128514056224895	0.0016775466171256618	ENSG00000166333, ENSG00000152495, ENSG00000166851, ENSG00000112742, ENSG00000105053, ENSG00000170312, ENSG00000164885, ENSG00000183765	231	125	16792	4.652329004329004	0.8500149204788894	0.05744326295006054	0.0560198900628024
GOTERM_MF_DIRECT	GO:0004674~protein serine/threonine kinase activity	14	5.622489959839357	0.0019303985497369518	ENSG00000137601, ENSG00000112742, ENSG00000170312, ENSG00000178999, ENSG00000166333, ENSG00000169679, ENSG00000117650, ENSG00000166851, ENSG00000168078, ENSG00000087586, ENSG00000105053, ENSG00000164885, ENSG00000183765, ENSG00000165304	230	376	16881	2.7328168362627197	0.5427692028498947	0.07677363096494268	0.07544667931863502
GOTERM_MF_DIRECT	GO:0098641~cadherin binding involved in cell-cell adhesion	12	4.819277108433735	0.0020852097299120234	ENSG00000011426, ENSG00000163507, ENSG00000150093, ENSG00000182718, ENSG00000138592, ENSG00000175216, ENSG00000132002, ENSG00000137575, ENSG00000157456, ENSG00000109971, ENSG00000120265, ENSG00000138413	230	290	16881	3.037061469265367	0.5706108478687594	0.07677363096494268	0.07544667931863502
INTERPRO	IPR011009:Protein kinase-like domain	16	6.425702811244979	0.0025474066585688825	ENSG00000152495, ENSG00000137601, ENSG00000112742, ENSG00000170312, ENSG00000178999, ENSG00000166333, ENSG00000169679, ENSG00000117650, ENSG00000166851, ENSG00000168078, ENSG00000082146, ENSG00000087586, ENSG00000105053, ENSG00000164885, ENSG00000183765, ENSG00000165304	230	531	18559	2.431376402194383	0.7022681379694102	0.11000165116547446	0.10791740935391812
INTERPRO	IPR027417:P-loop containing nucleoside triphosphate hydrolase	22	8.835341365461847	0.002980868381090328	ENSG00000137807, ENSG00000130830, ENSG00000118193, ENSG00000066279, ENSG00000112339, ENSG00000117528, ENSG00000138778, ENSG00000152942, ENSG00000112984, ENSG00000133026, ENSG00000185480, ENSG00000121621, ENSG00000186871, ENSG00000136682, ENSG00000138182, ENSG00000138160, ENSG00000142945, ENSG00000102038, ENSG00000167900, ENSG00000090889, ENSG00000073969, ENSG00000164347	230	879	18559	2.019577583222041	0.7578086126382882	0.11799270675149215	0.11575705546567441
UP_KEYWORDS	Kinase	19	7.630522088353414	0.0033219060205078497	ENSG00000152495, ENSG00000137601, ENSG00000198668, ENSG00000112742, ENSG00000170312, ENSG00000178999, ENSG00000166333, ENSG00000169679, ENSG00000117650, ENSG00000166851, ENSG00000100526, ENSG00000179918, ENSG00000168078, ENSG00000087586, ENSG00000105053, ENSG00000167900, ENSG00000164885, ENSG00000183765, ENSG00000165304	247	735	20581	2.1539508110936687	0.5968271792674986	0.03942958015646274	0.03625210483249871
GOTERM_BP_DIRECT	GO:0043086~negative regulation of catalytic activity	6	2.4096385542168677	0.0036591734215210003	ENSG00000204569, ENSG00000182718, ENSG00000184203, ENSG00000142546, ENSG00000117335, ENSG00000180304	231	75	16792	5.815411255411256	0.9841161048640543	0.12103466679664628	0.11803557770787983
GOTERM_BP_DIRECT	GO:0051099~positive regulation of binding	3	1.2048192771084338	0.0037488613609580708	ENSG00000182718, ENSG00000154813, ENSG00000197747	231	7	16792	31.153988868274585	0.9856524162004419	0.12103466679664628	0.11803557770787983
BIOCARTA	h_EfpPathway:Estrogen-responsive protein Efp controls cell cycle and breast tumors growth	4	1.6064257028112447	0.0038931751753847896	ENSG00000134057, ENSG00000170312, ENSG00000164885, ENSG00000157456	35	16	1625	11.607142857142856	0.268063754194227	0.07786350350769579	0.0759169159200034
UP_SEQ_FEATURE	active site:Proton acceptor	18	7.228915662650602	0.003954502194503723	ENSG00000152495, ENSG00000133835, ENSG00000119471, ENSG00000137601, ENSG00000112742, ENSG00000170312, ENSG00000178999, ENSG00000169679, ENSG00000117650, ENSG00000166851, ENSG00000100867, ENSG00000168078, ENSG00000087586, ENSG00000105053, ENSG00000169738, ENSG00000164885, ENSG00000183765, ENSG00000165304	247	672	20063	2.1757157316367843	0.9471373215069403	0.3672743913145333	0.36529714021728144
GOTERM_BP_DIRECT	GO:0098609~cell-cell adhesion	11	4.417670682730924	0.004270502702152636	ENSG00000011426, ENSG00000163507, ENSG00000182718, ENSG00000138592, ENSG00000175216, ENSG00000132002, ENSG00000137575, ENSG00000157456, ENSG00000109971, ENSG00000120265, ENSG00000138413	231	271	16792	2.950623791952205	0.9920612662795314	0.13404633481756886	0.13072483271589458
KEGG_PATHWAY	hsa04145:Phagosome	8	3.2128514056224895	0.004807186357179829	ENSG00000167553, ENSG00000167552, ENSG00000150093, ENSG00000258947, ENSG00000188229, ENSG00000005893, ENSG00000137267, ENSG00000184009	97	150	6879	3.7822680412371135	0.5329724037911922	0.12658924073906883	0.12338444983428228
GOTERM_BP_DIRECT	GO:0051315~attachment of mitotic spindle microtubules to kinetochore	3	1.2048192771084338	0.00495347987517064	ENSG00000080986, ENSG00000138778, ENSG00000142945	231	8	16792	27.259740259740262	0.9963438390215507	0.14730084891954798	0.14365091637994856
GOTERM_BP_DIRECT	GO:0060236~regulation of mitotic spindle organization	3	1.2048192771084338	0.00495347987517064	ENSG00000013810, ENSG00000088325, ENSG00000136122	231	8	16792	27.259740259740262	0.9963438390215507	0.14730084891954798	0.14365091637994856
INTERPRO	IPR002453:Beta tubulin	3	1.2048192771084338	0.005154278294981619	ENSG00000258947, ENSG00000188229, ENSG00000137267	230	9	18559	26.89710144927536	0.9141036136503619	0.16938762515050002	0.16617817541080632
INTERPRO	IPR013838:Beta tubulin, autoregulation binding site	3	1.2048192771084338	0.005154278294981619	ENSG00000258947, ENSG00000188229, ENSG00000137267	230	9	18559	26.89710144927536	0.9141036136503619	0.16938762515050002	0.16617817541080632
INTERPRO	IPR002347:Glucose/ribitol dehydrogenase	5	2.0080321285140563	0.005349082899489474	ENSG00000100867, ENSG00000103160, ENSG00000133835, ENSG00000119471, ENSG00000169738	230	57	18559	7.078184591914568	0.9217333913870116	0.16938762515050002	0.16617817541080632
UP_KEYWORDS	Oncogene	3	1.2048192771084338	0.0060106718297301045	ENSG00000138182, ENSG00000114346, ENSG00000198901	247	10	20581	24.997165991902833	0.807154273850782	0.0676011081409638	0.06215339979260775
UP_KEYWORDS	Peroxisome	6	2.4096385542168677	0.006190577668586429	ENSG00000067064, ENSG00000133835, ENSG00000117528, ENSG00000119471, ENSG00000123983, ENSG00000138413	247	97	20581	5.154054843691306	0.816452266501809	0.0676011081409638	0.06215339979260775
GOTERM_BP_DIRECT	GO:1904668~positive regulation of ubiquitin protein ligase activity	3	1.2048192771084338	0.0063114850585613705	ENSG00000117399, ENSG00000166851, ENSG00000108106	231	9	16792	24.230880230880235	0.999218722340824	0.18287123374806022	0.17833991114191358
GOTERM_BP_DIRECT	GO:0006888~ER to Golgi vesicle-mediated transport	8	3.2128514056224895	0.006536984249410406	ENSG00000204843, ENSG00000105402, ENSG00000137100, ENSG00000150527, ENSG00000173230, ENSG00000175203, ENSG00000121542, ENSG00000073969	231	160	16792	3.6346320346320344	0.9993954593293836	0.184669805045844	0.1800939160712567
KEGG_PATHWAY	hsa04540:Gap junction	6	2.4096385542168677	0.007501753328117335	ENSG00000167553, ENSG00000167552, ENSG00000258947, ENSG00000188229, ENSG00000170312, ENSG00000137267	97	88	6879	4.835285848172447	0.6957012147294626	0.169325289406077	0.16503857321858137
GOTERM_BP_DIRECT	GO:0055015~ventricular cardiac muscle cell development	3	1.2048192771084338	0.007818486058470306	ENSG00000134057, ENSG00000133026, ENSG00000170312	231	10	16792	21.807792207792208	0.9998594023171798	0.21035450585884397	0.20514218181986374
GOTERM_BP_DIRECT	GO:0007019~microtubule depolymerization	3	1.2048192771084338	0.007818486058470306	ENSG00000121621, ENSG00000118193, ENSG00000142945	231	10	16792	21.807792207792208	0.9998594023171798	0.21035450585884397	0.20514218181986374
UP_KEYWORDS	DNA synthesis	3	1.2048192771084338	0.008677971735486206	ENSG00000122008, ENSG00000117724, ENSG00000167900	247	12	20581	20.83097165991903	0.9073962438708778	0.09111870322260517	0.08377580406180914
UP_SEQ_FEATURE	nucleotide phosphate-binding region:NAD or NADP	3	1.2048192771084338	0.00911327232788109	ENSG00000100867, ENSG00000090013, ENSG00000119471	247	12	20063	20.30668016194332	0.9988784557502189	0.7523512599572945	0.7483009167004585
GOTERM_MF_DIRECT	GO:0051010~microtubule plus-end binding	3	1.2048192771084338	0.00929639813488653	ENSG00000121621, ENSG00000175216, ENSG00000142945	230	11	16881	20.01699604743083	0.9772377343586939	0.31375343705242037	0.30833053814040323
GOTERM_BP_DIRECT	GO:0007093~mitotic cell cycle checkpoint	4	1.6064257028112447	0.009387673824674054	ENSG00000169679, ENSG00000174442, ENSG00000152942, ENSG00000112742	231	32	16792	9.086580086580087	0.9999764921891151	0.24669933539259722	0.24058643150676295
GOTERM_BP_DIRECT	GO:0046777~protein autophosphorylation	8	3.2128514056224895	0.009611984741459915	ENSG00000152495, ENSG00000117650, ENSG00000087586, ENSG00000112742, ENSG00000164885, ENSG00000183765, ENSG00000178999, ENSG00000165304	231	172	16792	3.38105305547166	0.999981799840129	0.2468532444965842	0.24073652693383696
GOTERM_BP_DIRECT	GO:0006977~DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	5	2.0080321285140563	0.01028886113997257	ENSG00000134057, ENSG00000087586, ENSG00000170312, ENSG00000183765, ENSG00000158402	231	62	16792	5.862309733277475	0.999991594613563	0.25815445028185396	0.2517577028412416
GOTERM_BP_DIRECT	GO:0006468~protein phosphorylation	14	5.622489959839357	0.010508942223863081	ENSG00000152495, ENSG00000197045, ENSG00000020426, ENSG00000137601, ENSG00000178999, ENSG00000166333, ENSG00000169679, ENSG00000117650, ENSG00000166896, ENSG00000166851, ENSG00000168078, ENSG00000082146, ENSG00000087586, ENSG00000183765	231	456	16792	2.2317916002126528	0.9999934624150613	0.25815445028185396	0.2517577028412416
INTERPRO	IPR020904:Short-chain dehydrogenase/reductase, conserved site	4	1.6064257028112447	0.010578900358332964	ENSG00000100867, ENSG00000133835, ENSG00000119471, ENSG00000169738	230	37	18559	8.723384253819036	0.9936018474407189	0.3140611043880099	0.3081104729364476
GOTERM_MF_DIRECT	GO:0004693~cyclin-dependent protein serine/threonine kinase activity	4	1.6064257028112447	0.010816909477207096	ENSG00000134057, ENSG00000170312, ENSG00000164885, ENSG00000157456	230	34	16881	8.634782608695652	0.9877804019384242	0.3369883337129903	0.33116384399449417
KEGG_PATHWAY	hsa05131:Shigellosis	5	2.0080321285140563	0.011951153012828477	ENSG00000070087, ENSG00000150093, ENSG00000112290, ENSG00000241685, ENSG00000184009	97	64	6879	5.540431701030927	0.8503799899526231	0.2360352720033624	0.23005969549694819
UP_KEYWORDS	Transferase	32	12.851405622489958	0.012891773354464137	ENSG00000135845, ENSG00000108106, ENSG00000065154, ENSG00000171320, ENSG00000137601, ENSG00000198668, ENSG00000112742, ENSG00000170312, ENSG00000178999, ENSG00000166333, ENSG00000117650, ENSG00000137364, ENSG00000166851, ENSG00000100526, ENSG00000179918, ENSG00000168078, ENSG00000087586, ENSG00000105053, ENSG00000143198, ENSG00000167900, ENSG00000121486, ENSG00000165304, ENSG00000152495, ENSG00000181038, ENSG00000111684, ENSG00000172269, ENSG00000169679, ENSG00000118402, ENSG00000122008, ENSG00000164885, ENSG00000183765, ENSG00000120265	247	1708	20581	1.5611032625700443	0.9710543981350109	0.13035015280624848	0.11984574488779623
GOTERM_MF_DIRECT	GO:0003779~actin binding	10	4.016064257028113	0.013846912431385144	ENSG00000113838, ENSG00000121621, ENSG00000011426, ENSG00000150093, ENSG00000197045, ENSG00000215305, ENSG00000112290, ENSG00000241685, ENSG00000133026, ENSG00000148700	230	278	16881	2.6401313731623395	0.9964725796641295	0.40057139533649877	0.3936479391208062
GOTERM_BP_DIRECT	GO:0006281~DNA repair	9	3.614457831325301	0.015882191850276343	ENSG00000185480, ENSG00000122008, ENSG00000020426, ENSG00000152942, ENSG00000170312, ENSG00000154920, ENSG00000181625, ENSG00000154767, ENSG00000164611	231	235	16792	2.7839734733351755	0.9999999860936722	0.3818484423577078	0.3723867110426496
GOTERM_BP_DIRECT	GO:0007076~mitotic chromosome condensation	3	1.2048192771084338	0.017440999302650043	ENSG00000109805, ENSG00000137804, ENSG00000010292	231	15	16792	14.53852813852814	0.9999999976812105	0.4105901919165531	0.40041627565667387
GOTERM_BP_DIRECT	GO:0006289~nucleotide-excision repair	4	1.6064257028112447	0.01844468606337023	ENSG00000014824, ENSG00000147400, ENSG00000154767, ENSG00000109674	231	41	16792	7.091964945623482	0.9999999992693661	0.42535704595119106	0.41481722534355087
GOTERM_BP_DIRECT	GO:0042073~intraciliary transport	3	1.2048192771084338	0.01975472754133875	ENSG00000081870, ENSG00000114446, ENSG00000122970	231	16	16792	13.629870129870131	0.999999999838462	0.4464568424342558	0.43539419501110604
GOTERM_BP_DIRECT	GO:0051437~positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition	5	2.0080321285140563	0.020423267262993837	ENSG00000117399, ENSG00000166851, ENSG00000134057, ENSG00000170312, ENSG00000004897	231	76	16792	4.782410571884256	0.9999999999252759	0.45251552955260854	0.4413027553690041
UP_KEYWORDS	Polymorphism	161	64.65863453815261	0.02075593223250023	ENSG00000130830, ENSG00000135845, ENSG00000178974, ENSG00000182718, ENSG00000113811, ENSG00000154240, ENSG00000152503, ENSG00000114346, ENSG00000154920, ENSG00000198901, ENSG00000154767, ENSG00000117335, ENSG00000004897, ENSG00000117697, ENSG00000013810, ENSG00000186480, ENSG00000060762, ENSG00000102804, ENSG00000100867, ENSG00000145495, ENSG00000123983, ENSG00000142945, ENSG00000143198, ENSG00000183137, ENSG00000142546, ENSG00000081181, ENSG00000109674, ENSG00000165304, ENSG00000103160, ENSG00000133835, ENSG00000135211, ENSG00000117724, ENSG00000131495, ENSG00000196704, ENSG00000143228, ENSG00000138160, ENSG00000005175, ENSG00000082146, ENSG00000095209, ENSG00000163535, ENSG00000123473, ENSG00000183765, ENSG00000164347, ENSG00000096654, ENSG00000132952, ENSG00000113838, ENSG00000215305, ENSG00000131747, ENSG00000171320, ENSG00000112983, ENSG00000080986, ENSG00000138778, ENSG00000137601, ENSG00000112742, ENSG00000112984, ENSG00000138378, ENSG00000157456, ENSG00000178999, ENSG00000138413, ENSG00000204899, ENSG00000166896, ENSG00000096092, ENSG00000134690, ENSG00000100526, ENSG00000182220, ENSG00000184009, ENSG00000180304, ENSG00000109971, ENSG00000174442, ENSG00000112339, ENSG00000173230, ENSG00000010292, ENSG00000072571, ENSG00000136122, ENSG00000137575, ENSG00000172269, ENSG00000138660, ENSG00000122008, ENSG00000011426, ENSG00000150527, ENSG00000164885, ENSG00000040275, ENSG00000197056, ENSG00000090013, ENSG00000118193, ENSG00000172795, ENSG00000020426, ENSG00000198668, ENSG00000152942, ENSG00000137267, ENSG00000158402, ENSG00000117650, ENSG00000014824, ENSG00000087884, ENSG00000182481, ENSG00000184661, ENSG00000138592, ENSG00000090889, ENSG00000152495, ENSG00000198130, ENSG00000181038, ENSG00000136108, ENSG00000132823, ENSG00000066279, ENSG00000117528, ENSG00000005893, ENSG00000111144, ENSG00000169679, ENSG00000030582, ENSG00000118402, ENSG00000149809, ENSG00000088325, ENSG00000092931, ENSG00000126787, ENSG00000102038, ENSG00000129810, ENSG00000185745, ENSG00000137807, ENSG00000123240, ENSG00000065154, ENSG00000137804, ENSG00000166333, ENSG00000117399, ENSG00000137364, ENSG00000121621, ENSG00000166851, ENSG00000179918, ENSG00000100600, ENSG00000084234, ENSG00000100325, ENSG00000168078, ENSG00000087586, ENSG00000121064, ENSG00000105053, ENSG00000169607, ENSG00000073969, ENSG00000123485, ENSG00000132522, ENSG00000214367, ENSG00000109805, ENSG00000163507, ENSG00000129195, ENSG00000105968, ENSG00000175216, ENSG00000166181, ENSG00000111684, ENSG00000152359, ENSG00000137812, ENSG00000204569, ENSG00000185480, ENSG00000204843, ENSG00000102738, ENSG00000035499, ENSG00000138182, ENSG00000167552, ENSG00000182010, ENSG00000124588, ENSG00000182134, ENSG00000128944, ENSG00000148773, ENSG00000120265	247	12043	20581	1.1139372041009596	0.9967399132653899	0.20237033926687722	0.18606210679848417
BIOCARTA	h_ranMSPathway:Role of Ran in mitotic spindle regulation	3	1.2048192771084338	0.02077081166300076	ENSG00000182481, ENSG00000088325, ENSG00000087586	35	11	1625	12.662337662337661	0.8134702892118695	0.3280132710879962	0.3198129393107963
GOTERM_BP_DIRECT	GO:0007077~mitotic nuclear envelope disassembly	4	1.6064257028112447	0.022243416794837913	ENSG00000166851, ENSG00000134057, ENSG00000170312, ENSG00000157456	231	44	16792	6.608421881149154	0.9999999999908642	0.4833665572724392	0.4713893328444496
KEGG_PATHWAY	hsa04962:Vasopressin-regulated water reabsorption	4	1.6064257028112447	0.02308714552684574	ENSG00000204843, ENSG00000175203, ENSG00000107175, ENSG00000073969	97	44	6879	6.447047797563261	0.9750413998389091	0.36600028698113307	0.35673445693097783
KEGG_PATHWAY	hsa05100:Bacterial invasion of epithelial cells	5	2.0080321285140563	0.02316457512538817	ENSG00000166333, ENSG00000150093, ENSG00000112290, ENSG00000241685, ENSG00000184009	97	78	6879	4.54599524187153	0.9753520196144885	0.36600028698113307	0.35673445693097783
GOTERM_BP_DIRECT	GO:0032147~activation of protein kinase activity	4	1.6064257028112447	0.02359719587050444	ENSG00000118193, ENSG00000082146, ENSG00000088325, ENSG00000114346	231	45	16792	6.4615680615680615	0.9999999999980911	0.494349380571503	0.4821000153892003
GOTERM_BP_DIRECT	GO:0007010~cytoskeleton organization	7	2.8112449799196786	0.02362377570872669	ENSG00000167553, ENSG00000113838, ENSG00000167552, ENSG00000258947, ENSG00000188229, ENSG00000137267, ENSG00000148700	231	161	16792	3.160549595332204	0.9999999999981489	0.494349380571503	0.4821000153892003
UP_SEQ_FEATURE	region of interest:Interaction with CDK2	2	0.8032128514056224	0.02437301564892125	ENSG00000100526, ENSG00000134057	247	2	20063	81.22672064777328	0.9999999888163809	1.0	0.9959568733153639
INTERPRO	IPR026165:Cytoskeleton-associated protein 2 family	2	0.8032128514056224	0.024526458875050165	ENSG00000136108, ENSG00000169607	230	2	18559	80.69130434782609	0.9999924602028194	0.6852981156264016	0.6723135197513751
BIOCARTA	h_akap95Pathway:AKAP95 role in mitosis and chromosome dynamics	3	1.2048192771084338	0.024600995331599717	ENSG00000010292, ENSG00000134057, ENSG00000170312	35	12	1625	11.607142857142858	0.8636721307524005	0.3280132710879962	0.3198129393107963
UP_KEYWORDS	NADP	7	2.8112449799196786	0.024709097335427126	ENSG00000149809, ENSG00000103160, ENSG00000090013, ENSG00000186104, ENSG00000119471, ENSG00000169738, ENSG00000138413	247	186	20581	3.135845196116843	0.99891948876316	0.22863598240779864	0.21021110470460608
GOTERM_BP_DIRECT	GO:0071539~protein localization to centrosome	3	1.2048192771084338	0.024740593526957486	ENSG00000087586, ENSG00000175203, ENSG00000123473	231	18	16792	12.115440115440117	0.9999999999994921	0.4992298336689635	0.4868595369054848
GOTERM_BP_DIRECT	GO:0030705~cytoskeleton-dependent intracellular transport	3	1.2048192771084338	0.024740593526957486	ENSG00000167553, ENSG00000167552, ENSG00000118193	231	18	16792	12.115440115440117	0.9999999999994921	0.4992298336689635	0.4868595369054848
UP_KEYWORDS	DNA repair	9	3.614457831325301	0.025124833231626224	ENSG00000185480, ENSG00000122008, ENSG00000147400, ENSG00000154920, ENSG00000183765, ENSG00000181625, ENSG00000154767, ENSG00000164611, ENSG00000109674	247	293	20581	2.559436790979812	0.9990382125929996	0.22863598240779864	0.21021110470460608
UP_KEYWORDS	DNA damage	10	4.016064257028113	0.026157882822230354	ENSG00000185480, ENSG00000122008, ENSG00000147400, ENSG00000152942, ENSG00000154920, ENSG00000183765, ENSG00000181625, ENSG00000154767, ENSG00000164611, ENSG00000109674	247	352	20581	2.367155870445344	0.9992799294986421	0.23035812936996408	0.2117944705928974
SMART	SM00240:FHA	3	1.2048192771084338	0.026704289078005698	ENSG00000118193, ENSG00000148773, ENSG00000183765	113	23	10057	11.608695652173912	0.9367630996759154	0.5447674971913162	0.5394266393757151
GOTERM_BP_DIRECT	GO:1902361~mitochondrial pyruvate transmembrane transport	2	0.8032128514056224	0.027207193935436313	ENSG00000060762, ENSG00000143158	231	2	16792	72.6926406926407	0.9999999999999709	0.5210869346956446	0.508175046048319
GOTERM_BP_DIRECT	GO:0000915~actomyosin contractile ring assembly	2	0.8032128514056224	0.027207193935436313	ENSG00000137807, ENSG00000161800	231	2	16792	72.6926406926407	0.9999999999999709	0.5210869346956446	0.508175046048319
GOTERM_BP_DIRECT	GO:0000022~mitotic spindle elongation	2	0.8032128514056224	0.027207193935436313	ENSG00000137807, ENSG00000198901	231	2	16792	72.6926406926407	0.9999999999999709	0.5210869346956446	0.508175046048319
GOTERM_BP_DIRECT	GO:1901796~regulation of signal transduction by p53 class mediator	6	2.4096385542168677	0.0279814971989538	ENSG00000088325, ENSG00000087586, ENSG00000152942, ENSG00000164885, ENSG00000183765, ENSG00000178999	231	124	16792	3.5173858399664852	0.9999999999999882	0.5269848639136299	0.5139268318874515
GOTERM_BP_DIRECT	GO:0014070~response to organic cyclic compound	4	1.6064257028112447	0.029449375628160024	ENSG00000117528, ENSG00000123983, ENSG00000148773, ENSG00000170312	231	49	16792	5.934093117766587	0.9999999999999979	0.5455376140954235	0.5320198679054483
BIOCARTA	h_mPRPathway:How Progesterone Initiates the Oocyte Maturation	4	1.6064257028112447	0.032177186892457625	ENSG00000134057, ENSG00000241685, ENSG00000170312, ENSG00000158402	35	34	1625	5.46218487394958	0.9269418969076516	0.3677392787709443	0.35854579680167065
UP_KEYWORDS	Protein transport	14	5.622489959839357	0.03240897881538749	ENSG00000105402, ENSG00000215305, ENSG00000170296, ENSG00000114346, ENSG00000112984, ENSG00000138660, ENSG00000081870, ENSG00000121621, ENSG00000125703, ENSG00000122958, ENSG00000182481, ENSG00000121542, ENSG00000073969, ENSG00000128654	247	610	20581	1.9123514966483044	0.9998758720754262	0.2764891005187745	0.25420792758319566
GOTERM_BP_DIRECT	GO:0000132~establishment of mitotic spindle orientation	3	1.2048192771084338	0.03306092391383476	ENSG00000121957, ENSG00000040275, ENSG00000080986	231	21	16792	10.384662956091528	1.0	0.6025620003650528	0.5876312605329984
GOTERM_BP_DIRECT	GO:0032465~regulation of cytokinesis	3	1.2048192771084338	0.03604477812521707	ENSG00000147400, ENSG00000198668, ENSG00000087586	231	22	16792	9.912632821723733	1.0	0.6465174489126236	0.6304975475236383
UP_SEQ_FEATURE	region of interest:Nuclear localization	2	0.8032128514056224	0.03633673820135396	ENSG00000011426, ENSG00000080986	247	3	20063	54.15114709851552	0.9999999999988182	1.0	0.9959568733153639
INTERPRO	IPR012966:Domain of unknown function DUF1709	2	0.8032128514056224	0.03656415036126674	ENSG00000011426, ENSG00000182010	230	3	18559	53.79420289855072	0.9999999793066325	0.8683985710800851	0.8519447034175152
INTERPRO	IPR005336:Uncharacterised protein family UPF0041	2	0.8032128514056224	0.03656415036126674	ENSG00000060762, ENSG00000143158	230	3	18559	53.79420289855072	0.9999999793066325	0.8683985710800851	0.8519447034175152
INTERPRO	IPR000682:Protein-L-isoaspartate(D-aspartate) O-methyltransferase	2	0.8032128514056224	0.03656415036126674	ENSG00000203880, ENSG00000120265	230	3	18559	53.79420289855072	0.9999999793066325	0.8683985710800851	0.8519447034175152
UP_SEQ_FEATURE	repeat:TPR 7	4	1.6064257028112447	0.03895685554023534	ENSG00000121957, ENSG00000005175, ENSG00000185745, ENSG00000004897	247	61	20063	5.326342337558904	0.9999999999998432	1.0	0.9959568733153639
GOTERM_MF_DIRECT	GO:0004719~protein-L-isoaspartate (D-aspartate) O-methyltransferase activity	2	0.8032128514056224	0.04014941144512471	ENSG00000203880, ENSG00000120265	230	3	16881	48.93043478260869	0.9999999379884785	0.9905237409167642	0.9734035774935115
GOTERM_MF_DIRECT	GO:0050833~pyruvate transmembrane transporter activity	2	0.8032128514056224	0.04014941144512471	ENSG00000060762, ENSG00000143158	230	3	16881	48.93043478260869	0.9999999379884785	0.9905237409167642	0.9734035774935115
GOTERM_BP_DIRECT	GO:0061684~chaperone-mediated autophagy	2	0.8032128514056224	0.04053312278553841	ENSG00000005893, ENSG00000109971	231	3	16792	48.46176046176046	1.0	0.6735651286420353	0.6568750192597549
GOTERM_BP_DIRECT	GO:0035494~SNARE complex disassembly	2	0.8032128514056224	0.04053312278553841	ENSG00000105402, ENSG00000073969	231	3	16792	48.46176046176046	1.0	0.6735651286420353	0.6568750192597549
GOTERM_BP_DIRECT	GO:0071173~spindle assembly checkpoint	2	0.8032128514056224	0.04053312278553841	ENSG00000169679, ENSG00000137812	231	3	16792	48.46176046176046	1.0	0.6735651286420353	0.6568750192597549
GOTERM_BP_DIRECT	GO:0006850~mitochondrial pyruvate transport	2	0.8032128514056224	0.04053312278553841	ENSG00000060762, ENSG00000143158	231	3	16792	48.46176046176046	1.0	0.6735651286420353	0.6568750192597549
GOTERM_BP_DIRECT	GO:0030951~establishment or maintenance of microtubule cytoskeleton polarity	2	0.8032128514056224	0.04053312278553841	ENSG00000175216, ENSG00000142945	231	3	16792	48.46176046176046	1.0	0.6735651286420353	0.6568750192597549
GOTERM_MF_DIRECT	GO:0043015~gamma-tubulin binding	3	1.2048192771084338	0.041577539742185164	ENSG00000204899, ENSG00000161800, ENSG00000183137	230	24	16881	9.17445652173913	0.9999999660704587	0.9905237409167642	0.9734035774935115
COG_ONTOLOGY	Chromatin structure and dynamics / Cell division and chromosome partitioning	2	0.8032128514056224	0.04235063483732802	ENSG00000109805, ENSG00000010292	30	3	2026	45.02222222222222	0.4543786554822363	0.2964544438612961	0.2964544438612961
