Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Chaperone	6	2.510460251046025	0.08332550951963758	ENSG00000132963, ENSG00000136827, ENSG00000155959, ENSG00000156261, ENSG00000086061, ENSG00000113068	238	201	20581	2.581337012416907	0.9999999997472757	0.8172309587502916	0.7883875131473401
GOTERM_BP_DIRECT	GO:2001256~regulation of store-operated calcium entry	2	0.8368200836820083	0.08704227438436415	ENSG00000066294, ENSG00000133872	218	7	16792	22.007863695937093	1.0	1.0	0.9915057915057915
GOTERM_BP_DIRECT	GO:0030854~positive regulation of granulocyte differentiation	2	0.8368200836820083	0.08704227438436415	ENSG00000180353, ENSG00000138795	218	7	16792	22.007863695937093	1.0	1.0	0.9915057915057915
GOTERM_BP_DIRECT	GO:0048007~antigen processing and presentation, exogenous lipid antigen via MHC class Ib	2	0.8368200836820083	0.08704227438436415	ENSG00000158481, ENSG00000158488	218	7	16792	22.007863695937093	1.0	1.0	0.9915057915057915
GOTERM_BP_DIRECT	GO:0001895~retina homeostasis	3	1.2552301255230125	0.09421387045378125	ENSG00000075624, ENSG00000117450, ENSG00000184009	218	40	16792	5.777064220183487	1.0	1.0	0.9915057915057915
GOTERM_BP_DIRECT	GO:0006418~tRNA aminoacylation for protein translation	3	1.2552301255230125	0.09421387045378125	ENSG00000180817, ENSG00000140105, ENSG00000031698	218	40	16792	5.777064220183487	1.0	1.0	0.9915057915057915
GOTERM_BP_DIRECT	GO:0030218~erythrocyte differentiation	3	1.2552301255230125	0.09421387045378125	ENSG00000144659, ENSG00000180353, ENSG00000164305	218	40	16792	5.777064220183487	1.0	1.0	0.9915057915057915
UP_KEYWORDS	Lipid-binding	6	2.510460251046025	0.09452559044750244	ENSG00000113282, ENSG00000136286, ENSG00000158481, ENSG00000089006, ENSG00000154518, ENSG00000158488	238	209	20581	2.482529854046882	0.9999999999888686	0.8927416875597454	0.8612331574105778
GOTERM_BP_DIRECT	GO:0030307~positive regulation of cell growth	4	1.6736401673640167	0.09503203680450473	ENSG00000163041, ENSG00000110321, ENSG00000138795, ENSG00000273841	218	84	16792	3.6679772826561816	1.0	1.0	0.9915057915057915
GOTERM_BP_DIRECT	GO:0000103~sulfate assimilation	2	0.8368200836820083	0.09884518332175198	ENSG00000100348, ENSG00000138801	218	8	16792	19.256880733944957	1.0	1.0	0.9915057915057915
GOTERM_BP_DIRECT	GO:0050821~protein stabilization	5	2.092050209205021	0.09991661290911322	ENSG00000108518, ENSG00000156261, ENSG00000124766, ENSG00000273841, ENSG00000147533	218	136	16792	2.83189422558014	1.0	1.0	0.9915057915057915
GOTERM_BP_DIRECT	GO:0042493~response to drug	8	3.3472803347280333	0.09992645262136532	ENSG00000182866, ENSG00000198805, ENSG00000196591, ENSG00000168610, ENSG00000079246, ENSG00000100348, ENSG00000164305, ENSG00000135046	218	304	16792	2.0270400772573636	1.0	1.0	0.9915057915057915
